Date,Lieu,Ville,Type,Prix,Artiste,Image
1 avr. 2023,L'INTERVALLE,VAUGNERAY,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,23.0,VIVALDI,https://static.ticketmaster.fr/static/images/vignettes/a_533305.gif
1 avr. 2023,CITE DES CONGRES,NANTES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,"ORCHESTRE NATIONAL DES PAYS DE LA LOIRE- ""E.T LEXTRATERRESTRE""",https://static.ticketmaster.fr/static/images/vignettes/a_532036.gif
1 avr. 2023,ESPACE GEORGES SADOUL,ST DIE DES VOSGES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,8.0,DUO SALQUE-PEIRANI,https://static.ticketmaster.fr/static/images/vignettes/a_529017.gif
1 avr. 2023,CENTRE CULTUREL NELSON MANDELA,LA CHAPELLE D'ARMENTIERES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,7.0,LES MUSICIENS DU NORD,https://static.ticketmaster.fr/static/images/vignettes/a_528182.gif
2 avr. 2023,La Cigale,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,34.9,HANIA RANI,https://static.ticketmaster.fr/static/images/vignettes/a_539122.gif
2 avr. 2023,PETIT GALLI,SANARY SUR MER,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,VOYAGE EN ALLEMAGNE ROMANTIQUE,https://static.ticketmaster.fr/static/images/vignettes/a_531238.gif
2 avr. 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,26.0,ORCHESTRE NATIONAL DES PAYS DE LA LOIRE,https://static.ticketmaster.fr/static/images/vignettes/a_529633.gif
3 avr. 2023,OPERA ROYAL,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,69.3,JAKUB JOSEF ORLINSKI : HEROE !,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 avr. 2023,THEATRE DE SAINT-QUENTIN-EN-YVELINES,ST QUENTIN YVELINES CEDEX,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,14.0,LE SONGE DE CLEOPATRE,https://static.ticketmaster.fr/static/images/vignettes/a_525827.gif
5 avr. 2023,CHAPELLE ROYALE,VERSAILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,24.2,COUPERIN : LECONS DE TENEBRES,https://static.ticketmaster.fr/static/images/vignettes/a_537217.gif
5 avr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,MONTEVERDI : ORFEO,https://static.ticketmaster.fr/static/images/vignettes/a_533492.gif
7 avr. 2023,Opera de Toulon,TOULON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,7.0,"""LOISEAU DE FEU""",https://static.ticketmaster.fr/static/images/vignettes/a_533203.gif
7 avr. 2023,ESPACE GEORGES SADOUL,ST DIE DES VOSGES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,18.0,DARIA NELSON- MATHIAS MALZIEU,https://static.ticketmaster.fr/static/images/vignettes/a_529083.gif
9 au 10 avr. 2023,EGLISE SAINT LOUIS EN L'ILE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,22.0,"HAENDEL LE MESSIE- ""SAISON MUSIQUE EN LÎLE""",https://static.ticketmaster.fr/static/images/vignettes/s_143.gif
9 avr. 2023,OCEANIS,PLOEMEUR,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,10.5,TRIO MERCURE,https://static.ticketmaster.fr/static/images/vignettes/a_531887.gif
12 avr. 2023,CENTRE CULTUREL DU DÔME,ST AVE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,14.0,TALENTS CACHES - ORCHESTRE NATIONAL DE BRETAGNE,https://static.ticketmaster.fr/static/images/vignettes/a_541216.gif
13 avr. 2023,THEATRE MUNICIPAL,TOURCOING,CLASSIQUE ET OPERA - OPERA,12.0,LES AVENTURES EXTRAORDINAIRES DU BARON DE MUNCHHAUSEN,https://static.ticketmaster.fr/static/images/vignettes/a_543480.gif
13 avr. 2023,AUDITORIUM CARCASSONNE,CARCASSONNE,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,25.0,JIANG NAN,https://static.ticketmaster.fr/static/images/vignettes/a_529190.gif
14 avr. 2023,LE SABOT D'OR,ST GILLES,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,21.0,ORCHESTRE NATIONAL DE BRETAGNE,https://static.ticketmaster.fr/static/images/vignettes/a_532522.gif
15 avr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,35.0,VOUS TROUVEZ CA CLASSIQUE - LA TRAVIATA VERDI,https://static.ticketmaster.fr/static/images/vignettes/a_532357.gif
16 avr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,15.0,CLASSIQUE DU DIMANCHE - SABINE ET SIMON RACONTENT BACH,https://static.ticketmaster.fr/static/images/vignettes/a_532338.gif
20 avr. 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,BRAHMS ET SCHUMANN A QUATRE MAINS,https://static.ticketmaster.fr/static/images/vignettes/a_533485.gif
20 avr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,30.0,BACH,https://static.ticketmaster.fr/static/images/vignettes/a_532335.gif
20 avr. au 20 mai 2023,PALAIS GARNIER / OPERA GARNIER,PARIS,CLASSIQUE ET OPERA - OPERA,203.0,RIODANTE,https://static.ticketmaster.fr/static/images/vignettes/a_526060.gif
23 avr. 2023,EGLISE SAINT LOUIS EN L'ILE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,21.0,"MOZART QUATUORS AVEC FLUTE- ""SAISON MUSIQUE EN LÎLE""",https://static.ticketmaster.fr/static/images/vignettes/s_143.gif
23 avr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,NIKOLAI LUGANSKY,https://static.ticketmaster.fr/static/images/vignettes/a_533572.gif
24 avr. au 4 mai 2023,OPERA COMIQUE,PARIS,CLASSIQUE ET OPERA - OPERA,55.0,CARMEN- GEORGES BIZET,https://static.ticketmaster.fr/static/images/vignettes/a_539220.gif
24 avr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,RICHARD GALLIANO,https://static.ticketmaster.fr/static/images/vignettes/a_533579.gif
25 avr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,LE CARNAVAL DES ANIMAUX,https://static.ticketmaster.fr/static/images/vignettes/a_533580.gif
26 avr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,ORCHESTRE PHILHARMONIQUE DE RADIO FRANCE,https://static.ticketmaster.fr/static/images/vignettes/a_533581.gif
28 avr. 2023,THEATRE OLYMPIA,ARCACHON,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,QUATUOR MODIGLIANI- DAM LALOUM,https://static.ticketmaster.fr/static/images/vignettes/a_533583.gif
30 avr. 2023,EGLISE SAINT LOUIS EN L'ILE,PARIS,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,22.0,"MOZART QUINTETTE AVEC CLARINETTE- ""SAISON MUSIQUE EN LÎLE""",https://static.ticketmaster.fr/static/images/vignettes/s_143.gif
30 avr. au 5 mai 2023,Opera de Toulon,TOULON,CLASSIQUE ET OPERA - OPERA,11.0,CARMEN,https://static.ticketmaster.fr/static/images/vignettes/a_533163.gif
2 mai au 4 juin 2023,OPERA BASTILLE,PARIS,CLASSIQUE ET OPERA - OPERA,114.5,LA BOHEME,https://static.ticketmaster.fr/static/images/vignettes/a_526048.gif
5 mai 2023,THEATRE MUNICIPAL,TOURCOING,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,12.0,FELIX MENDELSSOHN,https://static.ticketmaster.fr/static/images/vignettes/a_543572.gif
5 mai 2023,THEATRE QUINTAOU,ANGLET,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,28.2,ORCHESTRE SYMPHONIQUE DU PAYS BASQUE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
7 mai 2023,PETIT GALLI,SANARY SUR MER,CLASSIQUE ET OPERA - MUSIQUE CLASSIQUE,20.0,LA NUIT TRANSFIGUREE,https://static.ticketmaster.fr/static/images/vignettes/a_531237.gif
