Date,Lieu,Ville,Type,Prix,Artiste,Image
3 juil. 2021 au 30 avr. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE MUSICAL,11.0,MATHIEU BERNARD,https://static.ticketmaster.fr/static/images/vignettes/a_504576.gif
9 sept. 2021 au 8 janv. 2023,THEATRE DES NOUVEAUTES,PARIS,THEATRE - COMEDIE,15.0,JOSIANE BALASKO- RMELLE- STEPHAN WOJTOWICZ- PHILIPPE AUCHAN- JUSTINE LE POTTIER- GEORGE AGUILAR,https://static.ticketmaster.fr/static/images/vignettes/a_502164.gif
18 sept. 2021 au 31 dec. 2022,THEATRE ANTOINE,PARIS,THEATRE - THEATRE CLASSIQUE,17.0,"SIMONE VEIL- CRISTIANA REALI- NTOINE MORY- NOEMIE DEVELAY-RESSIGUIER- PAULINE SUSINI- ""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""",https://static.ticketmaster.fr/static/images/vignettes/a_504465.gif
1 oct. 2021 au 31 mars 2023,THEATRE LE BOURVIL,PARIS,THEATRE - COMEDIE,39.3,ILS SE MARIERENT ET EURENT BEAUCOUP...,https://static.ticketmaster.fr/static/images/vignettes/a_509615.gif
1 oct. 2021 au 31 mars 2023,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,30.7,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/a_508331.gif
16 oct. 2021 au 14 mai 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,LES 3 MOUSQUETAIRES,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
16 dec. 2021 au 22 juin 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - COMEDIE,27.0,PROCESS COMEDY,https://static.ticketmaster.fr/static/images/vignettes/a_508912.gif
16 janv. 2022 au 20 mars 2023,THEATRE VICTOIRE,BORDEAUX,THEATRE - IMPROVISATION THEATRALE,16.0,LADY DIAMOND ET LES MONDAYS IMPRO,https://static.ticketmaster.fr/static/images/vignettes/a_533588.gif
16 janv. 2022 au 12 mars 2023,Guichet Montparnasse,PARIS,THEATRE - THEATRE CLASSIQUE,24.0,NNIE VERGNE,https://static.ticketmaster.fr/static/images/vignettes/a_514691.gif
26 janv. 2022 au 8 avr. 2023,CABARET LE PATIS,LE MANS,THEATRE - COMEDIE,22.0,UNE CUILLERE POUR MAMIE,https://static.ticketmaster.fr/static/images/vignettes/a_537569.gif
29 janv. 2022 au 21 janv. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,THEATRE - COMEDIE,27.2,"""TOULOUSE...JADORE !""",https://static.ticketmaster.fr/static/images/vignettes/a_513501.gif
19 fevr. 2022 au 18 juin 2023,Les Blancs Manteaux,PARIS,THEATRE - SEUL EN SCENE,13.5,TONY DI STASIO,https://static.ticketmaster.fr/static/images/vignettes/a_537633.gif
20 fevr. 2022 au 11 mars 2023,A LA FOLIE THEATRE,PARIS,THEATRE - THEATRE MUSICAL,17.0,MARLAGUETTE,https://static.ticketmaster.fr/static/images/vignettes/a_539332.gif
24 fevr. 2022 au 29 janv. 2023,LE PETIT REPUBLIQUE,PARIS,THEATRE - COMEDIE,11.0,PARIS BARBES TEL AVIV- BENJAMIN ELHARRAR,https://static.ticketmaster.fr/static/images/vignettes/a_520293.gif
8 mars 2022 au 3 janv. 2023,THEATRE DE DIX HEURES,PARIS,THEATRE - COMEDIE,22.0,MASSACRE A LA PRINCESSE,https://static.ticketmaster.fr/static/images/vignettes/a_521706.gif
11 mars 2022 au 4 mars 2023,A LA FOLIE THEATRE,PARIS,THEATRE - IMPROVISATION THEATRALE,18.0,LE FAUTEUIL,https://static.ticketmaster.fr/static/images/vignettes/a_517909.gif
13 mars 2022 au 26 mars 2023,THEATRE DU GYMNASE,PARIS,THEATRE - IMPROVISATION THEATRALE,35.1,"""COLORS : SPECTACLE DIMPROVISATION""",https://static.ticketmaster.fr/static/images/vignettes/a_521561.gif
23 mars 2022 au 9 avr. 2023,THEATRE NOIR DU LUCERNAIRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,LA BELLE LISSE POIRE DU PRINCE DE MOTORDU,https://static.ticketmaster.fr/static/images/vignettes/a_522628.gif
26 mars au 30 dec. 2022,LE PETIT GYMNASE,PARIS,THEATRE - THEATRE CONTEMPORAIN,12.0,"""UN JOUR... JIRAI A DETROIT !""- DAVID DESCLOS- STOMY BUGSY- CYRIL GUELLE",https://static.ticketmaster.fr/static/images/vignettes/a_522836.gif
14 avr. 2022 au 29 juil. 2023,THEATRE LA BRUYERE,PARIS,THEATRE - COMEDIE,33.8,HERVE DANDRIEUX- CHRISTOPHE GUILLON- EMMANUEL GUILLON- LAURA MARIN- DIDIERVINSON,https://static.ticketmaster.fr/static/images/vignettes/a_521885.gif
16 avr. 2022 au 9 juil. 2023,L'ANTRE MAGIQUE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,13.0,"""ÇA CEST DLA MAGIE""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 avr. 2022 au 8 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,DE VERS EN VERRES,https://static.ticketmaster.fr/static/images/vignettes/a_517463.gif
25 avr. 2022 au 24 juin 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,UGUSTINE FAIT SON CIRQUE,https://static.ticketmaster.fr/static/images/vignettes/a_524968.gif
1 mai 2022 au 9 juil. 2023,L'ANTRE MAGIQUE,PARIS,THEATRE - THEATRE MUSICAL,13.0,PETIT OURS,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
2 mai 2022 au 8 juil. 2023,L'ANTRE MAGIQUE,PARIS,THEATRE - AUTRES THEATRE,16.0,CHRISTIAN GAMBIN,https://static.ticketmaster.fr/static/images/vignettes/a_525411.gif
8 mai 2022 au 28 janv. 2023,THEATRE EDGAR,PARIS,THEATRE - COMEDIE,33.9,"""LAMOUR CEST MIEUX A TROIS""- SIMON LEBLOND- LICE GAULON",https://static.ticketmaster.fr/static/images/vignettes/a_524685.gif
16 mai 2022 au 31 juil. 2023,L'ANTRE MAGIQUE,PARIS,THEATRE - CONTE,13.0,MON PETIT PINGOUIN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
15 juin 2022 au 12 mars 2023,THEATRE ROUGE DU LUCERNAIRE,PARIS,THEATRE - THEATRE MUSICAL,30.6,"""LECUME DES JOURS""",https://static.ticketmaster.fr/static/images/vignettes/a_526587.gif
19 juin 2022 au 30 mars 2023,THEATRE DE LA CONTRESCARPE,PARIS,THEATRE - THEATRE MUSICAL,13.0,COQUELICOT- PRISCA DEMAREZ,https://static.ticketmaster.fr/static/images/vignettes/a_529004.gif
30 juin au 30 dec. 2022,LE FUNAMBULE MONTMARTRE,PARIS,THEATRE - COMEDIE,12.0,UN CADEAU PARTICULIER,https://static.ticketmaster.fr/static/images/vignettes/a_530599.gif
1 juil. 2022 au 31 mars 2023,Les Blancs Manteaux,PARIS,THEATRE - COMEDIE,16.5,JE ME SENS SI BIEN CHEZ VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_530577.gif
2 juil. 2022 au 25 mars 2023,Les Blancs Manteaux,PARIS,THEATRE - COMEDIE,16.5,QUINDER,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
6 juil. 2022 au 29 mars 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,NNA TORRES,https://static.ticketmaster.fr/static/images/vignettes/a_530075.gif
6 juil. 2022 au 24 juin 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,LES AVENTURES EXTRAORDINAIRES DU CAPITAINE CROCHU,https://static.ticketmaster.fr/static/images/vignettes/a_528686.gif
13 juil. 2022 au 8 mai 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,GOUNET LE DRAGON,https://static.ticketmaster.fr/static/images/vignettes/a_529871.gif
15 juil. 2022 au 27 mars 2023,THEATRE DE LA CONTRESCARPE,PARIS,THEATRE - THEATRE CONTEMPORAIN,13.0,JACQUES DE BASCHER,https://static.ticketmaster.fr/static/images/vignettes/a_529599.gif
27 juil. 2022 au 28 mai 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,PHILO MAGIC SHOW,https://static.ticketmaster.fr/static/images/vignettes/a_530618.gif
28 juil. 2022 au 18 fevr. 2023,COMPAGNIE DU CAFE THEATRE,NANTES,THEATRE - COMEDIE,24.0,1H AVANT LE MARIAGE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 août 2022 au 28 juin 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - AUTRES THEATRE,18.0,NATOLE VOUS RACONTE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_530110.gif
20 août 2022 au 1 juil. 2023,Les Blancs Manteaux,PARIS,THEATRE - COMEDIE,16.5,LES PARENTS VIENNENT DE MARS- LES ENFANTS DU MCDO! CHEZ PAPA- RODOLPHE LE CORRE,https://static.ticketmaster.fr/static/images/vignettes/n_les-parents-viennent-de-mars.gif
24 août 2022 au 21 janv. 2023,THEATRE DES BELIERS PARISIENS,PARIS,THEATRE - THEATRE CONTEMPORAIN,42.7,LES POUPEES PERSANES- IDA ASGHARZADEH- KAMEL ISKER- ZIZE KABOUCHE- TOUFAN MANOUTCHERI- RIANE MOURIER- SYLVAIN MOSSOT,https://static.ticketmaster.fr/static/images/vignettes/a_530821.gif
24 août 2022 au 26 fevr. 2023,Cafe de la Gare,PARIS,THEATRE - COMEDIE,17.0,CE SERA MIEUX AVANT,https://static.ticketmaster.fr/static/images/vignettes/a_528046.gif
27 août 2022 au 26 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CONTEMPORAIN,20.0,CHOISIS LA VIE ET TU VIVRAS,https://static.ticketmaster.fr/static/images/vignettes/a_534192.gif
29 août 2022 au 5 janv. 2023,LA GRANDE COMEDIE,PARIS,THEATRE - COMEDIE,14.0,CE SOIR OU JAMAIS,https://static.ticketmaster.fr/static/images/vignettes/a_530670.gif
29 août 2022 au 25 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,UNE VIE D’APRES MAUPASSANT,https://static.ticketmaster.fr/static/images/vignettes/a_530583.gif
1 sept. 2022 au 4 mars 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - COMEDIE,18.0,"""LARGENT FAIT LE BONHEUR""",https://static.ticketmaster.fr/static/images/vignettes/a_531756.gif
2 sept. 2022 au 29 avr. 2023,THEATRE LA BOUSSOLE,PARIS,THEATRE - COMEDIE,12.0,PETITS CRIMES ENTRE AMIS,https://static.ticketmaster.fr/static/images/vignettes/a_535118.gif
2 sept. 2022 au 29 avr. 2023,LE BON MARCHE,PARIS,THEATRE - THEATRE CONTEMPORAIN,75.0,U BONHEUR DES DAMES,https://static.ticketmaster.fr/static/images/vignettes/a_520940.gif
4 sept. 2022 au 1 mars 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,LE PETIT CHAPERON ROUGE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 sept. 2022 au 1 janv. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE MUSICAL,28.6,NOUGARO OU MA FABULEUSE HISTOIRE,https://static.ticketmaster.fr/static/images/vignettes/a_531448.gif
7 sept. 2022 au 22 avr. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,11.0,LE PETIT PRINCE,https://static.ticketmaster.fr/static/images/vignettes/a_535418.gif
7 sept. 2022 au 1 janv. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE JEUNE PUBLIC,16.0,FANTASTIC FANTAISY- LUCE ET ROSALIE,https://static.ticketmaster.fr/static/images/vignettes/a_535416.gif
7 sept. 2022 au 1 janv. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - COMEDIE,16.0,GAETAN- SES COMPTINES DE OUF !,https://static.ticketmaster.fr/static/images/vignettes/a_531444.gif
7 sept. 2022 au 8 janv. 2023,Theatre du petit Montparnasse,PARIS,THEATRE - THEATRE CONTEMPORAIN,25.1,"""GLENN NAISSANCE DUN PRODIGE""- BERNARD MALAKA- BENOIT TACHOIRES- THOMAS GENDRONNEAU- JOSIANE STOLERU- LISON PENNEC- STEPHANE ROUX",https://static.ticketmaster.fr/static/images/vignettes/a_527613.gif
8 sept. 2022 au 2 avr. 2023,COMEDIE BASTILLE,PARIS,THEATRE - COMEDIE,12.0,BIEN SOUS TOUS RAPPORTS,https://static.ticketmaster.fr/static/images/vignettes/a_530248.gif
8 sept. 2022 au 15 janv. 2023,THEATRE 100 NOMS,NANTES,THEATRE - COMEDIE,22.0,LE TOUR DU MONDE EN 80 JOURS,https://static.ticketmaster.fr/static/images/vignettes/a_530142.gif
8 sept. 2022 au 8 janv. 2023,LA DIVINE COMEDIE,PARIS,THEATRE - COMEDIE,14.5,PSY- SEX AND FUN,https://static.ticketmaster.fr/static/images/vignettes/a_530122.gif
8 sept. au 31 dec. 2022,THEATRE FONTAINE,PARIS,THEATRE - COMEDIE,10.0,"BERLIN BERLIN- PATRICK HAUDECOEUR- LOÏC LEGENDRE- ""MAXIME DABOVILLE""- NNE CHARRIER- CONSTANCE CARRELET- GUILHEM PELLEGRIN- CLAUDE GYONNET- GINO LAZZERINI",https://static.ticketmaster.fr/static/images/vignettes/a_526119.gif
10 sept. au 30 dec. 2022,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,24.0,MA COUSINE EST UN CHIC TYPE,https://static.ticketmaster.fr/static/images/vignettes/a_532198.gif
10 sept. au 30 dec. 2022,LE FUNAMBULE MONTMARTRE,PARIS,THEATRE - CONTE,14.0,DANS TA BULLE,https://static.ticketmaster.fr/static/images/vignettes/a_531791.gif
11 sept. 2022 au 1 janv. 2023,COMEDIE SAINT-MICHEL,PARIS,THEATRE - THEATRE MUSICAL,28.6,LA CANTATRICE CHAUVE,https://static.ticketmaster.fr/static/images/vignettes/a_534335.gif
13 sept. 2022 au 18 janv. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE MUSICAL,14.0,DIMEY PERE ET FILLE,https://static.ticketmaster.fr/static/images/vignettes/a_533098.gif
14 sept. 2022 au 15 janv. 2023,THEATRE ROUGE DU LUCERNAIRE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,JACK ET LE HARICOT MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/a_533356.gif
15 sept. 2022 au 1 avr. 2023,LA SCALA PARIS,PARIS,THEATRE - THEATRE CONTEMPORAIN,28.5,RESPIRE- ROMANE BOHRINGER,https://static.ticketmaster.fr/static/images/vignettes/a_532771.gif
15 sept. 2022 au 2 avr. 2023,LA NOUVELLE EVE,PARIS,THEATRE - THEATRE CONTEMPORAIN,35.0,SMILE- NICOLAS NEBOT,https://static.ticketmaster.fr/static/images/vignettes/a_530368.gif
15 sept. 2022 au 20 fevr. 2023,LA PEPINIERE THEATRE,PARIS,THEATRE - SEUL EN SCENE,29.5,LA METAMORPHOSE DES CIGOGNES- MARC ARNAUD,https://static.ticketmaster.fr/static/images/vignettes/a_530364.gif
15 sept. au 31 dec. 2022,THEATRE RIVE GAUCHE,PARIS,THEATRE - THEATRE CONTEMPORAIN,23.0,"""LINVENTION DE NOS VIES""",https://static.ticketmaster.fr/static/images/vignettes/a_529947.gif
15 sept. 2022 au 19 fevr. 2023,LA SCALA PARIS,PARIS,THEATRE - THEATRE CLASSIQUE,15.3,CAROLE BOUQUET,https://static.ticketmaster.fr/static/images/vignettes/a_528044.gif
16 sept. 2022 au 30 avr. 2023,THEATRE LA COMEDIE DU ONZIEME,PARIS,THEATRE - COMEDIE,38.5,POUR VOTRE SANTE- EVITEZ DE VOUS MARIER,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
16 sept. au 30 dec. 2022,STUDIO DES CHAMPS-ELYSEES,PARIS,THEATRE - SEUL EN SCENE,34.9,"""LETTRE DUNE INCONNUE""- OPHELIA KOLB",https://static.ticketmaster.fr/static/images/vignettes/a_533142.gif
16 sept. au 30 dec. 2022,3T D'A COTE,TOULOUSE,THEATRE - COMEDIE,24.0,LES CLOTILDES DANS : POURQUOI PAS NOUS ?,https://static.ticketmaster.fr/static/images/vignettes/a_532196.gif
16 sept. 2022 au 14 janv. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,THEATRE - COMEDIE,27.2,FOLLE DU STADE TOULOUSAIN,https://static.ticketmaster.fr/static/images/vignettes/a_530344.gif
16 sept. au 31 dec. 2022,THEATRE ANTOINE,PARIS,THEATRE - COMEDIE,22.0,DEMAIN LA REVANCHE- GASPARD PROUST- JEAN LUC MOREAU- BRIGITTE CATILLON,https://static.ticketmaster.fr/static/images/vignettes/a_525530.gif
17 sept. au 31 dec. 2022,LES ENFANTS DU PARADIS,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,PETER PAN,https://static.ticketmaster.fr/static/images/vignettes/a_534686.gif
17 sept. 2022 au 6 mai 2023,THEATRE 100 NOMS,NANTES,THEATRE - IMPROVISATION THEATRALE,17.0,LA TROUPE DU MALIN,https://static.ticketmaster.fr/static/images/vignettes/a_533029.gif
17 sept. 2022 au 1 avr. 2023,THEATRE DU MARAIS,PARIS,THEATRE - COMEDIE,12.0,RETOUR AU COLLEGE,https://static.ticketmaster.fr/static/images/vignettes/a_530161.gif
18 sept. 2022 au 18 juin 2023,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,16.0,LE FIEALD,https://static.ticketmaster.fr/static/images/vignettes/a_534215.gif
18 sept. au 31 dec. 2022,COMEDIE BASTILLE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,PIN PON ET LES PETITS MONSTRES,https://static.ticketmaster.fr/static/images/vignettes/a_531831.gif
19 sept. 2022 au 30 avr. 2023,COMEDIE BASTILLE,PARIS,THEATRE - COMEDIE,14.0,LA TRESSE,https://static.ticketmaster.fr/static/images/vignettes/a_534004.gif
19 sept. 2022 au 26 juin 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - COMEDIE,27.0,PROCESS COMEDY,https://static.ticketmaster.fr/static/images/vignettes/a_531992.gif
19 sept. 2022 au 28 mars 2023,LA GAÎTÉ-MONTPARNASSE,PARIS,THEATRE - COMEDIE,30.8,FRED RADIX- LICE NOUREUX- GUILLAUME COLLIGNON,https://static.ticketmaster.fr/static/images/vignettes/a_526475.gif
20 sept. 2022 au 31 mars 2023,LA PEPINIERE THEATRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,52.4,INTRA MUROS- LEXIS MICHALIK,https://static.ticketmaster.fr/static/images/vignettes/n_intra-muros.gif
21 sept. 2022 au 12 avr. 2023,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,28.0,NATHALIE ROMIER,https://static.ticketmaster.fr/static/images/vignettes/a_533976.gif
21 sept. 2022 au 11 janv. 2023,THEATRE LE METROPOLE,PARIS,THEATRE - THEATRE MUSICAL,20.0,LEXANDRE PREVERT,https://static.ticketmaster.fr/static/images/vignettes/a_533311.gif
22 sept. 2022 au 8 janv. 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,LES MUSES,https://static.ticketmaster.fr/static/images/vignettes/s_44.gif
22 sept. 2022 au 28 avr. 2023,COMEDIE BASTILLE,PARIS,THEATRE - THEATRE MUSICAL,14.0,PIGMENTS,https://static.ticketmaster.fr/static/images/vignettes/a_534003.gif
22 sept. au 31 dec. 2022,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,16.0,BONJOUR IVRESSE,https://static.ticketmaster.fr/static/images/vignettes/a_533882.gif
22 sept. au 31 dec. 2022,THEATRE RIVE GAUCHE,PARIS,THEATRE - THEATRE CONTEMPORAIN,19.0,LES FILLES AUX MAINS JAUNES,https://static.ticketmaster.fr/static/images/vignettes/a_531665.gif
22 sept. au 31 dec. 2022,THEATRE MONTPARNASSE,PARIS,THEATRE - THEATRE CLASSIQUE,25.1,"""LE PRINCIPE DINCERTITUDE""- JEAN-PIERRE DARROUSSIN- LAURA SMET",https://static.ticketmaster.fr/static/images/vignettes/a_527566.gif
23 sept. 2022 au 14 janv. 2023,L'Archipel,PARIS,THEATRE - THEATRE CONTEMPORAIN,24.3,LUCRECE BORGIA,https://static.ticketmaster.fr/static/images/vignettes/a_535568.gif
24 sept. 2022 au 25 juin 2023,THEATRE LA BOUSSOLE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,MAX ET LE GRAND MAGICIEN,https://static.ticketmaster.fr/static/images/vignettes/a_536187.gif
24 sept. 2022 au 1 avr. 2023,Essaion de Paris,PARIS,THEATRE - COMEDIE,12.0,LE SYNDROME D’HERCULE,https://static.ticketmaster.fr/static/images/vignettes/a_530965.gif
24 sept. 2022 au 29 avr. 2023,COMEDIE BASTILLE,PARIS,THEATRE - COMEDIE,14.0,ET DIEU CREA LE SWING,https://static.ticketmaster.fr/static/images/vignettes/a_530138.gif
25 sept. au 30 dec. 2022,LA NOUVELLE SEINE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,UGUSTIN PIRATE DES INDES,https://static.ticketmaster.fr/static/images/vignettes/a_536291.gif
25 sept. 2022 au 26 mars 2023,Le Point Virgule,PARIS,THEATRE - COMEDIE,15.0,LES FOURBERIES DE SCAPIN,https://static.ticketmaster.fr/static/images/vignettes/a_535032.gif
25 sept. 2022 au 18 juin 2023,COMEDIE BASTILLE,PARIS,THEATRE - THEATRE JEUNE PUBLIC,14.0,REMI - LE CONCERT DES COMPTINES,https://static.ticketmaster.fr/static/images/vignettes/a_530137.gif
26 sept. 2022 au 12 mars 2023,LA DIVINE COMEDIE,PARIS,THEATRE - COMEDIE,21.0,JAMAIS LE DEUXIEME SOIR !!,https://static.ticketmaster.fr/static/images/vignettes/n_jamais-le-deuxieme-soir.gif
26 sept. 2022 au 16 janv. 2023,LA GAÎTÉ-MONTPARNASSE,PARIS,THEATRE - COMEDIE,30.4,BERNARD WERBER,https://static.ticketmaster.fr/static/images/vignettes/a_531142.gif
27 sept. 2022 au 19 avr. 2023,STUDIO HEBERTOT,PARIS,THEATRE - THEATRE CONTEMPORAIN,32.9,VOTRE MAMAN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
27 sept. 2022 au 14 janv. 2023,THEATRE DE L'ATELIER,PARIS,THEATRE - THEATRE MUSICAL,24.0,SORCIERES- NNE PACEO- URE ATIKA- LUCIE ANTUNES- CLARA YSE- CONSTANCE DOLLE- NNA MOUGLALIS- LEONIE PERNET- MELISSA LAVEAUX- CLOTILDE HESME- IRENE JACOB- EYE HAIDARA,https://static.ticketmaster.fr/static/images/vignettes/a_531998.gif
27 sept. au 31 dec. 2022,Theatre du petit Montparnasse,PARIS,THEATRE - COMEDIE,22.0,UN DIVAN DES DIVAS- MARC FAYET- DRIEN MELIN- ROXANE BENNETT,https://static.ticketmaster.fr/static/images/vignettes/a_531460.gif
27 sept. au 31 dec. 2022,THEATRE EDOUARD VII,PARIS,THEATRE - COMEDIE,10.0,UNE SITUATION DÉLICATE- MAX BOUBLIL- CLOTILDE COURAU- GERARD DARMON- ELODIE NAVARRE- LADISLAS CHOLLAT- UNE SITUATION DELICATE,https://static.ticketmaster.fr/static/images/vignettes/a_525246.gif
28 sept. au 31 dec. 2022,LES ENFANTS DU PARADIS,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,"""LE MAGICIEN DOZ""",https://static.ticketmaster.fr/static/images/vignettes/a_534687.gif
29 sept. 2022 au 8 janv. 2023,THEATRE LE RANELAGH,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,LA NUIT DES ROIS DE SHAKESPEARE,https://static.ticketmaster.fr/static/images/vignettes/a_535855.gif
29 sept. 2022 au 7 janv. 2023,PALAIS DES GLACES,PARIS,THEATRE - IMPROVISATION THEATRALE,17.0,"""BIO PAR LA COMPAGNIE DIMPROVISATION EUX""",https://static.ticketmaster.fr/static/images/vignettes/a_533069.gif
29 sept. au 31 dec. 2022,THEATRE DES MATHURINS,PARIS,THEATRE - THEATRE CONTEMPORAIN,30.6,OEDIPE IS YOUR LOVE,https://static.ticketmaster.fr/static/images/vignettes/a_530594.gif
29 sept. 2022 au 5 fevr. 2023,THEATRE DES MATHURINS,PARIS,THEATRE - SEUL EN SCENE,35.0,MARIANNE BASLER,https://static.ticketmaster.fr/static/images/vignettes/a_529911.gif
30 sept. au 31 dec. 2022,THEATRE NOIR DU LUCERNAIRE,PARIS,THEATRE - THEATRE MUSICAL,30.6,GOTAINER RAMENE SA PHRASE- RICHARD GOTAINER- BRICE DELAGE,https://static.ticketmaster.fr/static/images/vignettes/a_535705.gif
30 sept. au 30 dec. 2022,LA DIVINE COMEDIE,PARIS,THEATRE - COMEDIE,25.1,SEX & LOVE,https://static.ticketmaster.fr/static/images/vignettes/a_534088.gif
30 sept. 2022 au 29 janv. 2023,THEATRE HEBERTOT,PARIS,THEATRE - THEATRE CONTEMPORAIN,15.0,12 HOMMES EN COLERE,https://static.ticketmaster.fr/static/images/vignettes/a_529840.gif
1 oct. au 31 dec. 2022,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,37.2,DUELS À DAVIDÉJONATOWN,https://static.ticketmaster.fr/static/images/vignettes/a_535706.gif
1 oct. au 31 dec. 2022,LES ENFANTS DU PARADIS,PARIS,THEATRE - THEATRE JEUNE PUBLIC,30.0,ERNEST ET CELESTINE,https://static.ticketmaster.fr/static/images/vignettes/a_535558.gif
1 oct. au 31 dec. 2022,LES ENFANTS DU PARADIS,PARIS,THEATRE - COMEDIE,30.0,DUCOBU,https://static.ticketmaster.fr/static/images/vignettes/a_535554.gif
1 oct. au 31 dec. 2022,THEATRE BO SAINT-MARTIN,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,OU ES TU CACAHUETE ?,https://static.ticketmaster.fr/static/images/vignettes/a_535173.gif
1 oct. 2022 au 29 avr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - THEATRE JEUNE PUBLIC,12.0,LA MACHINE DES ENFANTS !,https://static.ticketmaster.fr/static/images/vignettes/a_534346.gif
1 oct. 2022 au 29 avr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - THEATRE JEUNE PUBLIC,12.0,LE PETIT CHAPERON ROUGE,https://static.ticketmaster.fr/static/images/vignettes/a_534345.gif
1 oct. 2022 au 24 mars 2023,THEATRE MARIGNY,PARIS,THEATRE - SEUL EN SCENE,26.0,MICHEL DRUCKER,https://static.ticketmaster.fr/static/images/vignettes/a_532674.gif
1 oct. au 31 dec. 2022,LA GAÎTÉ-MONTPARNASSE,PARIS,THEATRE - COMEDIE,30.6,FLORENT PEYRE,https://static.ticketmaster.fr/static/images/vignettes/a_529894.gif
1 oct. 2022 au 8 janv. 2023,LES ENFANTS DU PARADIS,PARIS,THEATRE - AUTRES THEATRE,27.0,GIORDA VOUS HYPNOTISE,https://static.ticketmaster.fr/static/images/vignettes/a_529591.gif
2 oct. 2022 au 8 janv. 2023,THEATRE DES BELIERS PARISIENS,PARIS,THEATRE - SEUL EN SCENE,30.6,66 JOURS- THEO ASKOLOVITCH,https://static.ticketmaster.fr/static/images/vignettes/a_536405.gif
2 oct. 2022 au 26 mars 2023,Le Grand Point Virgule,PARIS,THEATRE - SEUL EN SCENE,26.1,CHRISTOPHE DELORT,https://static.ticketmaster.fr/static/images/vignettes/a_534127.gif
