Date,Lieu,Ville,Type,Prix,Artiste,Image
4 mars 2023,LE POLYGONE,CHEVIGNY ST SAUVEUR,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,CHANSON PLUS BIFLUOREE,https://static.ticketmaster.fr/static/images/vignettes/a_539750.gif
4 mars 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
11 mars 2023,LA BARROISE,BAR LE DUC,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces-2.gif
11 au 12 mars 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,FESTIVAL MONDIAL DE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-mondial-de-la-magie.gif
16 mars 2023,Théâtre de la Clarté,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - MAGIE,30.8,LES FRENCH TWINS,https://static.ticketmaster.fr/static/images/vignettes/a_536816.gif
18 mars 2023,LE PALIO,BOULAZAC ISLE MANOIRE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
19 mars 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
19 mars 2023,MICROPOLIS,BESANCON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
23 mars 2023,CASINO D'ARRAS,ARRAS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,37.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
24 mars 2023,O LAC,CHATEAUNEUF SUR ISERE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,36.5,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
24 au 26 mars 2023,ZENITH,ST ETIENNE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,35.0,"""LES BODINS""",https://static.ticketmaster.fr/static/images/vignettes/n_les-bodin-s-grandeur-nature.gif
25 mars 2023,L'AMPHY,YUTZ,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,48.0,LES FRANGLAISES,https://static.ticketmaster.fr/static/images/vignettes/n_les-franglaises.gif
25 au 26 mars 2023,ZENITH ARENA LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
28 mars 2023,CENTRE ATHANOR,MONTLUCON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,39.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
30 mars 2023,LA PALESTRE,LE CANNET,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
30 mars 2023,PARC DES EXPOSITIONS,CHALON SUR SAONE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
31 mars 2023,CASINO D'ARRAS,ARRAS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
2 avr. 2023,THEATRE MUNICIPAL,BETHUNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
4 au 5 avr. 2023,LE MILLESIUM,EPERNAY,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/n_holiday-on-ice-supernova.gif
5 avr. 2023,AINTEREXPO,BOURG EN BRESSE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
6 avr. 2023,AUDITORIUM ESPACE MALRAUX,JOUE LES TOURS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LES COMEDIES MUSICALES - LE GRAND SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
16 avr. 2023,PALAIS NIKAIA  DE NICE,NICE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
16 avr. 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,29.0,LES COMEDIES MUSICALES - LE GRAND SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
17 avr. 2023,THEATRE DU CASINO DE ROYAT,ROYAT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CETTE ANNEE-LA,https://static.ticketmaster.fr/static/images/vignettes/n_cette-ann-e-la.gif
18 avr. 2023,LE FORUM,FREJUS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,43.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
22 avr. 2023,L'AMPHITHEATRE,LYON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
28 avr. 2023,THEATRE SEBASTOPOL,LILLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,49.9,THE MAGICAL MUSIC OF HARRY POTTER,https://static.ticketmaster.fr/static/images/vignettes/a_513275.gif
10 mai 2023,ESPACE AVEL-VOR,PLOUGASTEL DAOULAS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,17.0,BAGARRE GENERALE,https://static.ticketmaster.fr/static/images/vignettes/a_534212.gif
10 mai 2023,"GRANDE SALLE DU ""VINGT SEPT""",ROUILLAC,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
19 mai 2023,ZINGA ZANGA,BEZIERS,SPECTACLE ET COMEDIE MUSICALE - CABARET,29.0,CLARA OULALA,https://static.ticketmaster.fr/static/images/vignettes/a_539783.gif
24 mai 2023,LE CEPAC SILO,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,36.0,LES FRANGLAISES,https://static.ticketmaster.fr/static/images/vignettes/n_les-franglaises.gif
31 mai 2023,L'HERMIONE,SAINT-BRIEUC,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
1 juin 2023,PARC DES EXPOSITIONS,LANESTER,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
3 juin 2023,CITE DES CONGRES,NANTES,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,37.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
7 au 8 juin 2023,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,42.0,LES FRANGLAISES,https://static.ticketmaster.fr/static/images/vignettes/n_les-franglaises.gif
9 juin 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/a_525191.gif
13 juin 2023,CASINO,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,33.5,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
20 juin 2023,JURAPARC,MONTMOROT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
22 juin 2023,PARC EXPO,TROYES,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,44.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
29 oct. 2023,ESPACE CARAT GRAND ANGOULEME,ISLE D'ESPAGNAC,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
2 au 4 nov. 2023,PALAIS DES CONGRES DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,46.0,THE WALL THE PINK FLOYD’S ROCK OPERA,https://static.ticketmaster.fr/static/images/vignettes/n_the-wall.gif
18 nov. 2023,AUDITORIUM MEGACITE,AMIENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LES COMEDIES MUSICALES - LE GRAND SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
15 dec. 2023,ZENITH D'AMIENS,AMIENS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,34.0,DISNEY 100 ANS,https://static.ticketmaster.fr/static/images/vignettes/n_disney-100-ans.gif
20 au 21 dec. 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
23 fevr. 2024,ZENITH ARENA LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,30.0,LORS ON DANSE,https://static.ticketmaster.fr/static/images/vignettes/n_alors-on-danse.gif
16 mars 2024,ZENITH NANTES METROPOLE,ST HERBLAIN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,17.5,"""MOLIERE LOPERA URBAIN""- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
25 mai 2024,ZENITH LIMOGES METROPOLE,LIMOGES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
1 juin 2024,ZENITH D'ORLEANS,ORLEANS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
8 au 9 juin 2024,ZENITH SUD MONTPELLIER,MONTPELLIER,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
29 juin 2024,LE DOME MARSEILLE,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
20 mars 2022 au 15 janv. 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,19.0,NATURYA,https://static.ticketmaster.fr/static/images/vignettes/n_naturya.gif
31 dec. 2022,THEATRE LE COLBERT,TOULON,SPECTACLE ET COMEDIE MUSICALE - CABARET,37.5,"""JE TAIME TOUJOURS""",https://static.ticketmaster.fr/static/images/vignettes/a_534334.gif
5 au 8 janv. 2023,LE TRIANGLE,RENNES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,24.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
19 janv. 2023,ROYAL COMEDY CLUB,REIMS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,CLEMENT BLOUIN,https://static.ticketmaster.fr/static/images/vignettes/a_522870.gif
29 janv. 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
15 fevr. 2023,ZENITH D'ORLEANS,ORLEANS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
21 au 22 mars 2023,MACH 36,DEOLS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE SUR GLACE,19.9,HOLIDAY ON ICE,https://static.ticketmaster.fr/static/images/vignettes/a_519712.gif
5 au 6 avr. 2023,THEATRE A L'OUEST,ROUEN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,27.2,LES HYPNOTISEURS,https://static.ticketmaster.fr/static/images/vignettes/n_les-hypnotiseurs.gif
15 avr. 2023,LE DOME MARSEILLE,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
23 avr. 2023,LE TRANSBORDEUR,VILLEURBANNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,LES COMEDIES MUSICALES - LE GRAND SHOW- PRISCILLA BETTI,https://static.ticketmaster.fr/static/images/vignettes/n_les-comedies-musicales.gif
21 au 23 juil. 2023,HIPPODROME PONTORSON / MONT SAINT-MICHEL,PONTORSON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE EQUESTRE,29.0,CADRE NOIR DE MONT SAINT MICHEL,https://static.ticketmaster.fr/static/images/vignettes/a_533167.gif
7 nov. 2023 au 18 fevr. 2024,Dome de Paris,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,16.0,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
9 au 10 mars 2024,ARKEA ARENA,FLOIRAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
23 mars 2024,ZENITH D'AUVERGNE,COURNON D AUVERGNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,BERNADETTE DE LOURDES,https://static.ticketmaster.fr/static/images/vignettes/n_bernadette-de-lourdes.gif
20 avr. 2024,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.5,"""MOLIERE LOPERA URBAIN""- LADISLAS CHOLLAT- ROMAIN RACHLINE BORGEAUD",https://static.ticketmaster.fr/static/images/vignettes/n_moliere-l-opera-urbain.gif
12 sept. 2021 au 30 avr. 2023,THEATRE LEPIC,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,36.3,MIXITY,https://static.ticketmaster.fr/static/images/vignettes/a_503785.gif
9 oct. 2021 au 4 mars 2023,THEATRE DU PALAIS ROYAL,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,15.0,LADIN,https://static.ticketmaster.fr/static/images/vignettes/a_505144.gif
1 nov. 2021 au 31 oct. 2023,CASINO LA ROCHE POSAY,LA ROCHE POSAY,SPECTACLE ET COMEDIE MUSICALE - CABARET,71.0,CASINO DE LA ROCHE POSAY,https://static.ticketmaster.fr/static/images/vignettes/a_512766.gif
1 janv. au 30 dec. 2022,CABARET LA VENUS,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,43.0,CABARET LA VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_518337.gif
15 janv. 2022 au 16 dec. 2023,LES ARENES DE METZ,METZ,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,19.0,NATURYA,https://static.ticketmaster.fr/static/images/vignettes/n_naturya.gif
18 janv. au 30 dec. 2022,CABARET LA VENUS,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,41.0,CABARET LA VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_518346.gif
10 fevr. 2022 au 31 dec. 2023,LE CABARET SHOW,LA CHAPELLE AUX BROCS,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,74.8,LE CABARET SHOW,https://static.ticketmaster.fr/static/images/vignettes/a_520066.gif
19 fevr. au 31 dec. 2022,GRANDE ECURIE DU CHATEAU DE VERSAILLES,VERSAILLES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE EQUESTRE,16.4,"""LA VOIE DE LECUYER""",https://static.ticketmaster.fr/static/images/vignettes/a_519276.gif
25 mai 2022 au 30 dec. 2023,ARTISHOW CABARET,PARIS,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,119.0,RTISHOW CABARET,https://static.ticketmaster.fr/static/images/vignettes/a_527299.gif
18 juin 2022 au 29 janv. 2023,LE REPUBLIQUE,PARIS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,20.0,LES HYPNOTISEURS - HORS-LIMITES 2.0,https://static.ticketmaster.fr/static/images/vignettes/n_les-hypnotiseurs.gif
31 août 2022 au 11 janv. 2023,Essaion de Paris,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.0,CAROLINE MONTIER,https://static.ticketmaster.fr/static/images/vignettes/a_530644.gif
31 août 2022 au 1 fevr. 2023,Essaion de Paris,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,14.0,LE SHOW QUI MUST GO ON,https://static.ticketmaster.fr/static/images/vignettes/a_530020.gif
1 sept. 2022 au 31 juil. 2023,CABARET MICHOU,PARIS,SPECTACLE ET COMEDIE MUSICALE - CABARET,120.0,CABARET MICHOU,https://static.ticketmaster.fr/static/images/vignettes/a_542435.gif
1 sept. 2022 au 14 juil. 2023,OH! CÉSAR by César Palace Paris,PARIS,SPECTACLE ET COMEDIE MUSICALE - CABARET,87.0,OH! CÉSAR BY CÉSAR PALACE PARIS,https://static.ticketmaster.fr/static/images/vignettes/s_16381.gif
1 sept. 2022 au 30 juil. 2023,OH! HAPPY,PARIS,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,87.0,OH! HAPPY - PARIS,https://static.ticketmaster.fr/static/images/vignettes/a_531908.gif
1 sept. 2022 au 30 juin 2023,LE CABARET DE LICQUES,LICQUES,SPECTACLE ET COMEDIE MUSICALE - CABARET,55.0,LE CABARET DE LICQUES,https://static.ticketmaster.fr/static/images/vignettes/a_523620.gif
1 sept. 2022 au 30 juin 2024,CABARET LA BELLE ENTREE,ST ANDRE GOULE D OIE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,40.0,CABARET LA BELLE ENTREE,https://static.ticketmaster.fr/static/images/vignettes/a_518590.gif
1 sept. 2022 au 30 juin 2024,CABARET LA BELLE ENTREE,ST ANDRE GOULE D OIE,SPECTACLE ET COMEDIE MUSICALE - CABARET,47.0,CABARET LA BELLE ENTREE,https://static.ticketmaster.fr/static/images/vignettes/a_518586.gif
3 sept. 2022 au 20 avr. 2023,LE DOUBLE FOND,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,SEBASTIEN THILL,https://static.ticketmaster.fr/static/images/vignettes/a_534750.gif
3 sept. 2022 au 2 juil. 2023,ROYAL PALACE KIRRWILLER,KIRRWILLER,SPECTACLE ET COMEDIE MUSICALE - CABARET,74.0,ROYAL PALACE - KIRRWILLER,https://static.ticketmaster.fr/static/images/vignettes/a_531497.gif
3 sept. 2022 au 2 juil. 2023,ROYAL PALACE KIRRWILLER,KIRRWILLER,SPECTACLE ET COMEDIE MUSICALE - CABARET,43.0,ROYAL PALACE - KIRRWILLER,https://static.ticketmaster.fr/static/images/vignettes/a_531495.gif
3 sept. 2022 au 24 juin 2023,Grand Cabaret Hauts de France,VIEUX BERQUIN,SPECTACLE ET COMEDIE MUSICALE - CABARET,55.0,GRAND CABARET VIEUX BERQUIN,https://static.ticketmaster.fr/static/images/vignettes/a_530748.gif
9 sept. 2022 au 9 juin 2023,LE DOUBLE FOND,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,TIMELESS,https://static.ticketmaster.fr/static/images/vignettes/a_534759.gif
10 sept. 2022 au 16 juil. 2023,LE DOUBLE FOND,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,13.0,MES SECRETS MAGIQUES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 sept. 2022 au 29 août 2023,LE GRAIN D'FOLIE,ARTIGUES PRES BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - CABARET,59.0,"""LE GRAIN DFOLIE""",https://static.ticketmaster.fr/static/images/vignettes/a_533800.gif
10 sept. 2022 au 8 juil. 2023,L'ANGE BLEU,GAURIAGUET,SPECTACLE ET COMEDIE MUSICALE - CABARET,59.0,EUPHORY,https://static.ticketmaster.fr/static/images/vignettes/a_531216.gif
15 sept. 2022 au 25 juin 2023,L'ANGE BLEU,GAURIAGUET,SPECTACLE ET COMEDIE MUSICALE - CABARET,47.0,EUPHORY,https://static.ticketmaster.fr/static/images/vignettes/a_531168.gif
15 sept. 2022 au 25 juin 2023,L'ANGE BLEU,GAURIAGUET,SPECTACLE ET COMEDIE MUSICALE - CABARET,27.0,"EUPHORY- ""LANGE BLEU""",https://static.ticketmaster.fr/static/images/vignettes/a_531053.gif
15 sept. au 31 dec. 2022,LA SCALA PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,15.0,LEXANDRA PIZZAGALI,https://static.ticketmaster.fr/static/images/vignettes/n_alexandra-pizzagali.gif
17 sept. 2022 au 30 juin 2023,CABARET NATIONAL PALACE,VIERZON,SPECTACLE ET COMEDIE MUSICALE - CABARET,42.0,FANTAISIES.,https://static.ticketmaster.fr/static/images/vignettes/a_526494.gif
17 sept. 2022 au 30 juin 2023,CABARET NATIONAL PALACE,VIERZON,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,45.0,FANTAISIES.,https://static.ticketmaster.fr/static/images/vignettes/a_526423.gif
23 sept. 2022 au 26 août 2023,LE DOUBLE FOND,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,BORIS WILD- CRESCENDO,https://static.ticketmaster.fr/static/images/vignettes/a_536307.gif
23 sept. 2022 au 7 janv. 2023,LA SCALA PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,15.3,"""UNE HISTOIRE DAMOUR""- LEXIS MICHALIK",https://static.ticketmaster.fr/static/images/vignettes/a_528039.gif
24 sept. 2022 au 25 juin 2023,THEATRE LA BOUSSOLE,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,16.0,MES PETITS OPERAS- MARIE ANAF,https://static.ticketmaster.fr/static/images/vignettes/a_536167.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,ANSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,64.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532135.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,ANSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,39.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532133.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,ANSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,39.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532131.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,MARSAC-SUR-L'ISLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,64.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532127.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,MARSAC-SUR-L'ISLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,39.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532126.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ VOUS,MARSAC-SUR-L'ISLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,64.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532124.gif
25 sept. 2022 au 29 sept. 2023,CABARET VOULEZ VOUS,MARSAC-SUR-L'ISLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,39.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532122.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ-VOUS,INGRE,SPECTACLE ET COMEDIE MUSICALE - CABARET,64.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532119.gif
25 sept. 2022 au 25 sept. 2023,CABARET VOULEZ-VOUS,INGRE,SPECTACLE ET COMEDIE MUSICALE - CABARET,39.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532113.gif
25 sept. 2022 au 11 fevr. 2023,CABARET VOULEZ-VOUS,INGRE,SPECTACLE ET COMEDIE MUSICALE - CABARET,64.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532108.gif
25 sept. 2022 au 11 fevr. 2023,CABARET VOULEZ-VOUS,INGRE,SPECTACLE ET COMEDIE MUSICALE - CABARET,39.0,CABARET VOULEZ-VOUS,https://static.ticketmaster.fr/static/images/vignettes/a_532107.gif
1 oct. 2022 au 31 dec. 2023,BEL CANTO,NEUILLY SUR SEINE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,46.5,BEL CANTO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 oct. 2022 au 28 mars 2023,Le Grand Point Virgule,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.0,LES DIVALALA- MARION LEPINE- NGELIQUE FRIDBLATT- GABRIELLE LAURENS,https://static.ticketmaster.fr/static/images/vignettes/a_533344.gif
7 oct. 2022 au 24 mars 2023,OH! CÉSAR by César Palace Paris,PARIS,SPECTACLE ET COMEDIE MUSICALE - CABARET,70.0,OH! CÉSAR BY CÉSAR PALACE PARIS- LE CABARET DE CLARA MORGANE,https://static.ticketmaster.fr/static/images/vignettes/s_16381.gif
7 oct. 2022 au 4 mars 2023,THEATRE A L'OUEST,ROUEN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,HERVE BARBEREAU,https://static.ticketmaster.fr/static/images/vignettes/n_herve-barbereau.gif
8 oct. 2022 au 28 janv. 2023,BOBINO,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,26.0,PETER PAN,https://static.ticketmaster.fr/static/images/vignettes/a_520139.gif
