Date,Lieu,Ville,Type,Prix,Artiste,Image
18 mars 2023,LE SCARABEE,RIORGES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
19 mars 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
19 mars 2023,AUDITORIUM 800,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.0,TANIA DUTEL,https://static.ticketmaster.fr/static/images/vignettes/n_tania-dutel.gif
22 mars 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,45.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
23 mars 2023,GARE DU MIDI,BIARRITZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,FLORENT PEYRE,https://static.ticketmaster.fr/static/images/vignettes/n_florent-peyre.gif
23 mars 2023,CHAPITO,MONDORF LES BAINS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
25 mars 2023,AUDITORIUM MEGACITE,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,WALY DIA,https://static.ticketmaster.fr/static/images/vignettes/n_waly-dia.gif
25 mars 2023,LE TIGRE,MARGNY LES COMPIEGNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
26 mars 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,SEB MELLIA,https://static.ticketmaster.fr/static/images/vignettes/n_seb-mellia.gif
28 mars 2023,SCENITH,ALBI,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
29 mars 2023,PARC EXPO,TROYES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.5,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/a_495958.gif
29 mars 2023,ZENITH LIMOGES METROPOLE,LIMOGES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,38.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
30 mars 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
1 avr. 2023,LA BARROISE,BAR LE DUC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/a_523304.gif
1 avr. 2023,ZENITH DE NANCY,MAXEVILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
5 au 6 avr. 2023,LA SCENE DE STRASBOURG,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,"""DJAL""",https://static.ticketmaster.fr/static/images/vignettes/n_d-jal.gif
7 avr. 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
7 avr. 2023,LE SPOT,MACON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,49.0,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
8 avr. 2023,LA NOUVELLE COMEDIE,NICE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,ROMUALD MAUFRAS,https://static.ticketmaster.fr/static/images/vignettes/a_542716.gif
13 avr. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,MARC ANTOINE LE BRET,https://static.ticketmaster.fr/static/images/vignettes/n_marc-antoine-le-bret.gif
13 avr. 2023,L'EMC2,ST GREGOIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,FLORENT PEYRE,https://static.ticketmaster.fr/static/images/vignettes/n_florent-peyre.gif
18 avr. 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,BAPTISTE LECAPLAIN,https://static.ticketmaster.fr/static/images/vignettes/n_baptiste-lecaplain.gif
21 avr. 2023,La Cigale,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,26.0,GIEDRE,https://static.ticketmaster.fr/static/images/vignettes/n_giedre.gif
22 avr. 2023,SALLE PASTEUR,EURALILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,DOULLY,https://static.ticketmaster.fr/static/images/vignettes/n_doully.gif
25 avr. 2023,SALLE LAUGA,BAYONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,FRANCOIS-XAVIER DEMAISON,https://static.ticketmaster.fr/static/images/vignettes/n_francois-xavier-demaison.gif
26 avr. 2023,AUDITORIUM JEAN MOULIN,LE THOR,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
28 avr. 2023,SALLE GEORGES BRASSENS,FEYTIAT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
29 avr. 2023,PALAIS DES CONGRES,DIGNE LES BAINS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,26.0,ZIZE,https://static.ticketmaster.fr/static/images/vignettes/n_zize.gif
29 avr. 2023,HALLE AUX VINS,COLMAR,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
5 mai 2023,SALLE ALIZE,GUIPAVAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
10 mai 2023,PALAIS DES CONGRES TOURS,TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
11 mai 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
13 mai 2023,BONLIEU SCENE NATIONALE ANNECY,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,42.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
17 au 18 mai 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.2,"""DJAL""",https://static.ticketmaster.fr/static/images/vignettes/n_d-jal.gif
20 mai 2023,THEATRE CASINO BARRIERE,DEAUVILLE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,41.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
20 mai 2023,PALAIS DES CONGRES,LA BAULE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,LAURENT BAFFIE,https://static.ticketmaster.fr/static/images/vignettes/n_laurent-baffie.gif
30 mai 2023,LE COLISEE,ROUBAIX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.2,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
31 mai 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,EDOUARD BAER,https://static.ticketmaster.fr/static/images/vignettes/n_les-elucubrations.gif
1 au 3 juin 2023,LE TRIANON,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/a_541785.gif
1 juin 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,TRISTAN LOPIN,https://static.ticketmaster.fr/static/images/vignettes/n_tristan-lopin.gif
8 juin 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
9 juin 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
17 juin 2023,CITE DES CONGRES,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,VERINO,https://static.ticketmaster.fr/static/images/vignettes/n_verino.gif
30 sept. 2023,ARCADIUM,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,ELODIE POUX,https://static.ticketmaster.fr/static/images/vignettes/a_521110.gif
7 oct. 2023,HALLE TONY GARNIER,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,MAXIME GASTEUIL,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-gasteuil.gif
12 oct. 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
12 au 13 oct. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,ELODIE POUX,https://static.ticketmaster.fr/static/images/vignettes/n_elodie-poux.gif
25 oct. 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,MAXIME GASTEUIL,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-gasteuil.gif
26 oct. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,MAXIME GASTEUIL,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-gasteuil.gif
3 nov. 2023,O LAC,CHATEAUNEUF SUR ISERE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.0,REDOUANE BOUGHERABA,https://static.ticketmaster.fr/static/images/vignettes/n_redouane-bougheraba.gif
4 nov. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,BDELKADER SECTEUR,https://static.ticketmaster.fr/static/images/vignettes/n_abdelkader-secteur.gif
10 nov. 2023,CHAPITO,MONDORF LES BAINS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,48.0,ROMAN FRAYSSINET,https://static.ticketmaster.fr/static/images/vignettes/n_roman-frayssinet.gif
10 nov. 2023,AUDITORIUM ESPACE MALRAUX,JOUE LES TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,MARC ANTOINE LE BRET,https://static.ticketmaster.fr/static/images/vignettes/n_marc-antoine-le-bret.gif
9 dec. 2023,ESPACE 2000,GRAND CHAMP,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
17 janv. 2024,ZENITH DE ROUEN,LE GRAND QUEVILLY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
20 janv. 2024,GALAXIE,AMNEVILLE LES THERMES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
26 janv. 2024,CAPITOLE EN CHAMPAGNE,CHALONS EN CHAMPAGNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
26 janv. 2024,ZENITH ARENA LILLE,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
2 mars 2024,AXONE,MONTBELIARD,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,38.0,JEREMY FERRARI,https://static.ticketmaster.fr/static/images/vignettes/n_jeremy-ferrari.gif
29 sept. au 31 dec. 2022,COMEDIE DE PARIS,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,MONSIEUR POULPE,https://static.ticketmaster.fr/static/images/vignettes/a_533205.gif
10 nov. 2022 au 28 janv. 2023,THEATRE TREVISE,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.0,Z - EXISTER- LAURENT JUNCA,https://static.ticketmaster.fr/static/images/vignettes/a_537934.gif
14 janv. 2023,LE SPLENDID,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.7,MATHIEU MADENIAN,https://static.ticketmaster.fr/static/images/vignettes/n_mathieu-madenian.gif
14 janv. 2023,SUMMUM,GRENOBLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
20 janv. 2023,LA LOCO,MEZIDON VALLEE D AUGE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,CAROLINE VIGNEAUX,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-vigneaux.gif
20 janv. 2023,THEATRE LE RHONE,BOURG LES VALENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,THOMAS NGIJOL,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-ngijol.gif
22 janv. 2023,COMPLEXE BOCAPOLE,BRESSUIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
27 janv. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
27 janv. 2023,LE CORUM,MONTPELLIER,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,33.0,TRISTAN LOPIN,https://static.ticketmaster.fr/static/images/vignettes/n_tristan-lopin.gif
10 fevr. 2023,ESPACE CULTUREL JEAN FERRAT,MALEMORT-SUR-CORRÈZE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,MOSCATO COMPLETEMENT JOJO,https://static.ticketmaster.fr/static/images/vignettes/n_moscato-completement-jojo.gif
10 fevr. 2023,AXONE,MONTBELIARD,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
18 fevr. 2023,ROCKHAL,ESCH/ALZETTE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,JEREMY FERRARI,https://static.ticketmaster.fr/static/images/vignettes/n_jeremy-ferrari.gif
3 mars 2023,LE PETIT KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,33.0,MARC ANTOINE LE BRET,https://static.ticketmaster.fr/static/images/vignettes/n_marc-antoine-le-bret.gif
4 mars 2023,LA COMMANDERIE,DOLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,26.0,GUILLAUME MEURICE,https://static.ticketmaster.fr/static/images/vignettes/n_meurice-2027.gif
16 mars 2023,PALAIS DES CONGRES,LE TOUQUET PARIS PLAGE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,VINCENT DEDIENNE,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-dedienne.gif
17 mars 2023,AUDITORIUM 800,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,LAURENT BAFFIE,https://static.ticketmaster.fr/static/images/vignettes/n_laurent-baffie.gif
17 mars 2023,GRAND KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/a_523530.gif
22 mars 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
26 mars 2023,SALLE VOX,LA BASSEE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,LES DESAXES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
30 mars 2023,LA COOPERATIVE DE MAI,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-estremo.gif
1 avr. 2023,AUDITORIUM 800,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,MATHIEU LONGATTE,https://static.ticketmaster.fr/static/images/vignettes/a_467098.gif
5 avr. 2023,HALLE TONY GARNIER,LYON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.5,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/n_les-chevaliers-du-fiel.gif
6 avr. 2023,GRAND KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,41.0,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/n_alex-vizorek.gif
7 avr. 2023,ESPACE C. TRENET,SALON DE PROVENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,NOELLE PERNA,https://static.ticketmaster.fr/static/images/vignettes/a_542305.gif
7 avr. 2023,GARE DU MIDI,BIARRITZ,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,42.0,FABRICE EBOUÉ,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
14 au 15 avr. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.2,BUN HAY MEAN,https://static.ticketmaster.fr/static/images/vignettes/a_540324.gif
15 avr. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,HAROUN,https://static.ticketmaster.fr/static/images/vignettes/a_520886.gif
20 avr. 2023,GARE DU MIDI,BIARRITZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,TRISTAN LOPIN,https://static.ticketmaster.fr/static/images/vignettes/n_tristan-lopin.gif
27 avr. 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,26.0,VERONIQUE GALLO,https://static.ticketmaster.fr/static/images/vignettes/n_veronique-gallo.gif
28 avr. 2023,AUXERREXPO,AUXERRE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
7 mai 2023,ZENITH DE TOULON,TOULON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
12 mai 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/s_264.gif
12 mai 2023,LE SPLENDID,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,ILYES DJADEL,https://static.ticketmaster.fr/static/images/vignettes/n_ilyes-djadel.gif
12 mai 2023,ZENITH DE PAU,PAU,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
13 mai 2023,SALLE MISTRAL,PEGOMAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.2,NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/n_anne-roumanoff.gif
13 mai 2023,PALAIS DES CONGRES TOURS,TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
16 juin 2023,PALAIS DES CONGRES-LE MANS,LE MANS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
17 juin 2023,ESPACE PIERRE BACHELET,DAMMARIE LES LYS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,42.0,JEAN BAPTISTE GUEGAN,https://static.ticketmaster.fr/static/images/vignettes/n_jean-baptiste-guegan.gif
14 oct. 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
11 nov. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
16 nov. 2023,ARCADIUM,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
2 dec. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,NAIM,https://static.ticketmaster.fr/static/images/vignettes/a_537913.gif
13 janv. 2024,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,32.0,NAIM,https://static.ticketmaster.fr/static/images/vignettes/s_1390.gif
23 fevr. 2024,ZENITH TOULOUSE METROPOLE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
16 avr. 2021 au 14 mars 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,NORA HAMZAWI,https://static.ticketmaster.fr/static/images/vignettes/n_nora-hamzawi.gif
12 août 2021 au 25 mars 2023,LE REPUBLIQUE,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.4,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/a_506008.gif
17 sept. 2022 au 1 janv. 2023,THEATRE BO SAINT-MARTIN,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,16.0,LIBEREEEE DIVORCEEE,https://static.ticketmaster.fr/static/images/vignettes/a_533768.gif
6 oct. 2022 au 16 fevr. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - IMPROVISATION,16.0,73 MINUTES,https://static.ticketmaster.fr/static/images/vignettes/a_529309.gif
6 oct. 2022 au 11 fevr. 2023,THEATRE DE L'ATELIER,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,NORA HAMZAWI,https://static.ticketmaster.fr/static/images/vignettes/n_nora-hamzawi.gif
9 oct. 2022 au 28 mai 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,24.0,LE DINER DE CONS,https://static.ticketmaster.fr/static/images/vignettes/n_le-diner-de-cons.gif
18 oct. 2022 au 20 fevr. 2023,LE THEATRE LIBRE,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,17.0,KARIM DUVAL,https://static.ticketmaster.fr/static/images/vignettes/a_528836.gif
25 oct. 2022 au 26 mars 2023,THEATRE DEJAZET,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,20.0,KAMEL LE MAGICIEN,https://static.ticketmaster.fr/static/images/vignettes/a_535161.gif
25 oct. 2022 au 28 fevr. 2023,LA NOUVELLE SEINE,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.2,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
13 nov. 2022 au 31 mars 2023,DOME DE MUTZIG,MUTZIG,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,LAURENT BAFFIE,https://static.ticketmaster.fr/static/images/vignettes/n_laurent-baffie.gif
30 nov. 2022 au 24 juin 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,PARIS COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
27 au 30 dec. 2022,COMPAGNIE DU CAFE THEATRE,NANTES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,24.0,YANN GUILLARME,https://static.ticketmaster.fr/static/images/vignettes/a_536968.gif
30 dec. 2022,L'OLYMPIA,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,26.0,GEREMY CREDEVILLE,https://static.ticketmaster.fr/static/images/vignettes/n_geremy-credeville.gif
31 dec. 2022,SALLE PAUL FORT,NANTES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,40.5,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_538162.gif
31 dec. 2022,COMPAGNIE DU CAFE THEATRE,NANTES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,38.5,WILLIAM PILET,https://static.ticketmaster.fr/static/images/vignettes/a_538155.gif
31 dec. 2022,L'ESPACE V.O,MONTAUBAN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.2,MANTS A MI-TEMPS,https://static.ticketmaster.fr/static/images/vignettes/n_amants-a-mi-temps.gif
5 janv. 2023,L'Européen,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/a_524592.gif
