Date,Lieu,Ville,Type,Prix,Artiste,Image
17 mars 2023,Le Bataclan,PARIS,CONCERT - RAP HIP-HOP SLAM,27.5,2H,https://static.ticketmaster.fr/static/images/vignettes/a_527156.gif
18 mars 2023,LE DOME MARSEILLE,MARSEILLE,CONCERT - RAP HIP-HOP SLAM,30.0,SOOLKING,https://static.ticketmaster.fr/static/images/vignettes/a_529640.gif
21 mars 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - POP ROCK FOLK,42.8,LOUISE ATTAQUE,https://static.ticketmaster.fr/static/images/vignettes/n_louise-attaque.gif
23 mars 2023,ZINGA ZANGA,BEZIERS,CONCERT - VARIETE ET CHANSON FRANCAISE,42.0,TRYO,https://static.ticketmaster.fr/static/images/vignettes/n_tryo.gif
24 mars 2023,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,40.2,HUBERT FELIX THIEFAINE,https://static.ticketmaster.fr/static/images/vignettes/a_510383.gif
25 mars 2023,ROCHER DE PALMER,CENON,CONCERT - MUSIQUE ELECTRONIQUE,26.0,MEZERG,https://static.ticketmaster.fr/static/images/vignettes/a_536896.gif
25 mars 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
25 mars 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - CONCERT JEUNE PUBLIC,25.0,LDEBERT,https://static.ticketmaster.fr/static/images/vignettes/n_aldebert.gif
31 mars 2023,La Maroquinerie,PARIS,CONCERT - POP ROCK FOLK,26.5,PLINI,https://static.ticketmaster.fr/static/images/vignettes/a_539131.gif
31 mars 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
1 avr. 2023,LE CEPAC SILO,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,JEAN BAPTISTE GUEGAN,https://static.ticketmaster.fr/static/images/vignettes/n_jean-baptiste-guegan.gif
3 avr. 2023,La Maroquinerie,PARIS,CONCERT - POP ROCK FOLK,20.8,THE LATHUMS,https://static.ticketmaster.fr/static/images/vignettes/a_539097.gif
6 avr. 2023,SALLE PLEYEL,PARIS,CONCERT - POP ROCK FOLK,35.0,ONE NIGHT OF ELVIS,https://static.ticketmaster.fr/static/images/vignettes/a_536224.gif
8 avr. 2023,La BAM (La boite à Musiques),METZ,CONCERT - POP ROCK FOLK,31.2,CHARLIE WINSTON,https://static.ticketmaster.fr/static/images/vignettes/n_charlie-winston.gif
12 au 13 avr. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,MICHEL JONASZ,https://static.ticketmaster.fr/static/images/vignettes/a_525414.gif
12 avr. 2023,ZENITH DE DIJON,DIJON,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,JOHNNY SYMPHONIQUE TOUR,https://static.ticketmaster.fr/static/images/vignettes/n_johnny-symphonique-tour.gif
14 avr. 2023,ZENITH PARIS,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,42.0,HUBERT FELIX THIEFAINE,https://static.ticketmaster.fr/static/images/vignettes/a_510457.gif
15 avr. 2023,LE BIKINI,RAMONVILLE ST AGNE,CONCERT - REGGAE SKA DUB,30.0,DUB INC,https://static.ticketmaster.fr/static/images/vignettes/n_dub-inc.gif
20 au 21 avr. 2023,Dome de Paris,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
21 avr. 2023,LE TRIANON,PARIS,CONCERT - POP ROCK FOLK,43.9,RYAN ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_ryan-adams.gif
22 avr. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,JENIFER,https://static.ticketmaster.fr/static/images/vignettes/n_jenifer.gif
23 avr. 2023,LE TRIANON,PARIS,CONCERT - POP ROCK FOLK,30.8,BILL CALLAHAN,https://static.ticketmaster.fr/static/images/vignettes/a_538475.gif
25 au 26 avr. 2023,CASINO,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,RENAUD,https://static.ticketmaster.fr/static/images/vignettes/n_renaud.gif
26 avr. 2023,L'OLYMPIA,PARIS,CONCERT - POP ROCK FOLK,63.0,KATIE MELUA,https://static.ticketmaster.fr/static/images/vignettes/a_539304.gif
28 avr. 2023,ROCK SCHOOL BARBEY,BORDEAUX,CONCERT - RAP HIP-HOP SLAM,25.0,SO LA LUNE,https://static.ticketmaster.fr/static/images/vignettes/n_so-la-lune.gif
30 avr. 2023,PALOMA,NIMES,CONCERT - POP ROCK FOLK,28.0,Kings of Convenience,https://static.ticketmaster.fr/static/images/vignettes/a_540770.gif
5 mai 2023,ZENITH DE CAEN,CAEN,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530710.gif
5 mai 2023,HALLE TONY GARNIER,LYON,CONCERT - RAP HIP-HOP SLAM,40.0,JOSMAN,https://static.ticketmaster.fr/static/images/vignettes/n_josman.gif
18 mai 2023,L'OLYMPIA,PARIS,CONCERT - MUSIQUE ELECTRONIQUE,37.4,VINI VICI,https://static.ticketmaster.fr/static/images/vignettes/s_34.gif
23 mai 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - HARD METAL,57.5,GHOST,https://static.ticketmaster.fr/static/images/vignettes/n_ghost.gif
24 mai 2023,La Cigale,PARIS,CONCERT - MUSIQUE ELECTRONIQUE,38.9,CHRISTIAN LOFFLER,https://static.ticketmaster.fr/static/images/vignettes/a_537620.gif
25 mai 2023,LE LIBERTE,RENNES,CONCERT - HARD METAL,57.5,GHOST,https://static.ticketmaster.fr/static/images/vignettes/n_ghost.gif
25 mai 2023,LE TRANSBORDEUR,VILLEURBANNE,CONCERT - RAP HIP-HOP SLAM,26.6,WAX TAILOR,https://static.ticketmaster.fr/static/images/vignettes/n_wax-tailor.gif
26 mai 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,CONCERT - JAZZ,68.5,DIANA KRALL,https://static.ticketmaster.fr/static/images/vignettes/n_diana-krall.gif
31 mai 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE INTERNATIONALE,74.0,SCORPIONS,https://static.ticketmaster.fr/static/images/vignettes/n_scorpions.gif
9 juin 2023,LA SEINE MUSICALE,BOULOGNE BILLANCOURT,CONCERT - RNB SOUL FUNK DISCO,45.0,EARTH WIND AND FIRE EXPERIENCE BY AL MCKAY,https://static.ticketmaster.fr/static/images/vignettes/a_543180.gif
10 juin 2023,ZENITH PARIS,PARIS,CONCERT - VARIETE INTERNATIONALE,45.0,VAYB- MICKAEL GUIRAND,https://static.ticketmaster.fr/static/images/vignettes/a_541813.gif
18 juin 2023,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - VARIETE ET CHANSON FRANCAISE,50.0,MICHEL POLNAREFF,https://static.ticketmaster.fr/static/images/vignettes/n_michel-polnareff.gif
23 juin 2023,EGLISE NOTRE-DAME,LA ROCHELLE,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,VINCENT NICLO,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-niclo.gif
30 juin 2023,CHATEAU DE L'EMPERI,SALON DE PROVENCE,CONCERT - VARIETE ET CHANSON FRANCAISE,25.0,LES ANNEES 80,https://static.ticketmaster.fr/static/images/vignettes/n_les-annees-80-la-tournee.gif
4 juil. 2023,MATMUT ATLANTIQUE,BORDEAUX,CONCERT - POP ROCK FOLK,56.5,DEPECHE MODE,https://static.ticketmaster.fr/static/images/vignettes/a_538002.gif
22 sept. 2023,AMPHITEA,ANGERS,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
29 sept. 2023,ZENITH LIMOGES METROPOLE,LIMOGES,CONCERT - POP ROCK FOLK,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
7 oct. 2023,GAYANT EXPO,DOUAI,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
7 oct. 2023,LE LIBERTE,RENNES,CONCERT - VARIETE ET CHANSON FRANCAISE,25.0,ZAZIE,https://static.ticketmaster.fr/static/images/vignettes/n_zazie.gif
7 oct. 2023,PALAIS DES SPORTS,GRENOBLE,CONCERT - RAP HIP-HOP SLAM,38.0,SOPRANO,https://static.ticketmaster.fr/static/images/vignettes/a_529603.gif
12 oct. 2023,ZENITH DE PAU,PAU,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
14 oct. 2023,L'ACCLAMEUR,NIORT,CONCERT - VARIETE ET CHANSON FRANCAISE,38.0,BENJAMIN BIOLAY,https://static.ticketmaster.fr/static/images/vignettes/n_benjamin-biolay.gif
15 oct. 2023,L'OLYMPIA,PARIS,CONCERT - POP ROCK FOLK,37.8,LARKIN POE,https://static.ticketmaster.fr/static/images/vignettes/n_larkin-poe.gif
20 oct. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE MAE,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-mae.gif
21 oct. 2023,ZENITH D'ORLEANS,ORLEANS,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/n_claudio-capeo.gif
29 oct. 2023,PALAIS NIKAIA  DE NICE,NICE,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530603.gif
3 nov. 2023,Le MusikHALL,BRUZ,CONCERT - POP ROCK FOLK,45.0,LES COWBOYS FRINGANTS,https://static.ticketmaster.fr/static/images/vignettes/n_les-cowboys-fringants.gif
8 nov. 2023,LA COMMANDERIE,DOLE,CONCERT - VARIETE ET CHANSON FRANCAISE,29.0,TROIS CAFES GOURMANDS,https://static.ticketmaster.fr/static/images/vignettes/n_trois-cafes-gourmands.gif
8 nov. 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,BENJAMIN BIOLAY,https://static.ticketmaster.fr/static/images/vignettes/n_benjamin-biolay.gif
10 au 16 nov. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - POP ROCK FOLK,42.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
11 au 12 nov. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
18 nov. 2023,ARKEA ARENA,FLOIRAC,CONCERT - RAP HIP-HOP SLAM,39.0,DJADJA ET DINAZ,https://static.ticketmaster.fr/static/images/vignettes/n_djadja-dinaz.gif
18 nov. 2023,PALAIS DES SPORTS,GRENOBLE,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_531054.gif
22 nov. 2023,ANTARES,LE MANS,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,GIMS,https://static.ticketmaster.fr/static/images/vignettes/n_gims.gif
24 nov. 2023,REIMS ARENA,REIMS,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
30 nov. 2023,LE CEPAC SILO,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,MICHEL JONASZ,https://static.ticketmaster.fr/static/images/vignettes/n_michel-jonasz.gif
1 dec. 2023,PALAIS NIKAIA  DE NICE,NICE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
8 dec. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE MAE,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-mae.gif
9 dec. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
15 dec. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,SLIMANE,https://static.ticketmaster.fr/static/images/vignettes/n_slimane.gif
4 fevr. 2024,ZENITH DE NANCY,MAXEVILLE,CONCERT - MUSIQUE DU MONDE,51.0,ERA,https://static.ticketmaster.fr/static/images/vignettes/n_era.gif
9 fevr. 2024,ARENA DU PAYS D'AIX,AIX EN PROVENCE,CONCERT - MUSIQUE DU MONDE,51.0,ERA,https://static.ticketmaster.fr/static/images/vignettes/n_era.gif
20 fevr. 2024,LE DOME MARSEILLE,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
21 fevr. 2024,LE LIBERTE,RENNES,CONCERT - MUSIQUE DU MONDE,51.0,ERA,https://static.ticketmaster.fr/static/images/vignettes/n_era.gif
29 oct. 2022 au 25 fevr. 2023,CABARET LE MIRAGE,MEZOS,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,GENERATION SARDOU,https://static.ticketmaster.fr/static/images/vignettes/a_528216.gif
8 dec. 2022 au 19 oct. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/n_claudio-capeo.gif
10 janv. 2023,L'OLYMPIA,PARIS,CONCERT - VARIETE INTERNATIONALE,53.1,THE MUSICAL BOX,https://static.ticketmaster.fr/static/images/vignettes/a_484455.gif
13 janv. 2023,LA LAITERIE,STRASBOURG,CONCERT - RAP HIP-HOP SLAM,26.0,GREEN MONTANA,https://static.ticketmaster.fr/static/images/vignettes/n_green-montana.gif
13 janv. 2023,ARKEA ARENA,FLOIRAC,CONCERT - POP ROCK FOLK,39.0,QUEEN SYMPHONIC,https://static.ticketmaster.fr/static/images/vignettes/n_queen-symphonic.gif
14 janv. 2023,THEATRE GABRIELLE ROBINNE,MONTLUCON,CONCERT - VARIETE ET CHANSON FRANCAISE,24.0,LES WRIGGLES,https://static.ticketmaster.fr/static/images/vignettes/a_530987.gif
14 janv. 2023,ZENITH DE PAU,PAU,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,QUEEN SYMPHONIC,https://static.ticketmaster.fr/static/images/vignettes/n_queen-symphonic.gif
16 janv. 2023,ARENA DU PAYS D'AIX,AIX EN PROVENCE,CONCERT - POP ROCK FOLK,39.9,THE WALL IN CONCERT,https://static.ticketmaster.fr/static/images/vignettes/a_503521.gif
17 janv. 2023,HARD ROCK CAFE,LYON,CONCERT - HARD METAL,20.5,EPHANEMER,https://static.ticketmaster.fr/static/images/vignettes/n_aephanemer.gif
18 janv. 2023,LE CEPAC SILO,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,33.0,IZIA,https://static.ticketmaster.fr/static/images/vignettes/a_524271.gif
19 janv. 2023,ZENITH,ST ETIENNE,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
20 janv. 2023,CENTRE CULTUREL JOVENCE,LOUVIGNE DU DESERT,CONCERT - JAZZ,15.0,YOM,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
20 janv. 2023,LE CORUM-OPERA BERLIOZ,MONTPELLIER,CONCERT - VARIETE ET CHANSON FRANCAISE,25.5,MARC LAVOINE,https://static.ticketmaster.fr/static/images/vignettes/a_524700.gif
20 janv. 2023,LE SPOT,MACON,CONCERT - VARIETE ET CHANSON FRANCAISE,25.0,LDEBERT,https://static.ticketmaster.fr/static/images/vignettes/n_aldebert.gif
21 janv. 2023,PALAIS DES FESTIVALS-GRAND AUDITORIUM,CANNES,CONCERT - VARIETE ET CHANSON FRANCAISE,10.0,FATBOY SLIM,https://static.ticketmaster.fr/static/images/vignettes/a_541220.gif
26 janv. 2023,L'EMBARCADERE,AUBERVILLIERS,CONCERT - VARIETE ET CHANSON FRANCAISE,60.0,JULIEN CLERC,https://static.ticketmaster.fr/static/images/vignettes/a_540031.gif
26 janv. 2023,LA COOPERATIVE DE MAI,CLERMONT FERRAND,CONCERT - POP ROCK FOLK,30.0,SKIP THE USE,https://static.ticketmaster.fr/static/images/vignettes/n_skip-the-use.gif
27 janv. 2023,LA BARROISE,BAR LE DUC,CONCERT - VARIETE ET CHANSON FRANCAISE,48.0,MAXIME LE FORESTIER,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-le-forestier.gif
27 janv. 2023,LE BIKINI,RAMONVILLE ST AGNE,CONCERT - RAP HIP-HOP SLAM,27.0,LORENZO,https://static.ticketmaster.fr/static/images/vignettes/n_lorenzo.gif
28 janv. 2023,LE TRANSBORDEUR,VILLEURBANNE,CONCERT - RNB SOUL FUNK DISCO,33.0,IBEYI- YELLOWSTRAPS,https://static.ticketmaster.fr/static/images/vignettes/n_ibeyi.gif
28 janv. 2023,CAPITOLE EN CHAMPAGNE,CHALONS EN CHAMPAGNE,CONCERT - GOSPEL,19.0,GOSPEL POUR 100 VOIX,https://static.ticketmaster.fr/static/images/vignettes/n_gospel-pour-100-voix.gif
29 janv. 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
31 janv. 2023,ZENITH D'AMIENS,AMIENS,CONCERT - POP ROCK FOLK,39.0,QUEEN SYMPHONIC,https://static.ticketmaster.fr/static/images/vignettes/n_queen-symphonic.gif
3 fevr. 2023,LA NEF,ANZIN,CONCERT - VARIETE INTERNATIONALE,46.5,THE AUSTRALIAN PINK FLOYD SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_the-australian-pink-floyd-show.gif
3 fevr. 2023,PALAIS DES CONGRES,VITTEL,CONCERT - VARIETE ET CHANSON FRANCAISE,36.2,STEPHAN EICHER,https://static.ticketmaster.fr/static/images/vignettes/n_stephan-eicher.gif
4 fevr. 2023,L'AUTRE CANAL,NANCY,CONCERT - POP ROCK FOLK,33.0,HYPHEN HYPHEN,https://static.ticketmaster.fr/static/images/vignettes/n_hyphen-hyphen.gif
4 fevr. 2023,L'ATMOSPHERE,RETHEL,CONCERT - POP ROCK FOLK,29.0,LES FATALS PICARDS,https://static.ticketmaster.fr/static/images/vignettes/a_525451.gif
7 fevr. 2023,RADIANT,CALUIRE ET CUIRE,CONCERT - POP ROCK FOLK,34.5,LELA DIANE,https://static.ticketmaster.fr/static/images/vignettes/a_538999.gif
9 fevr. 2023,LE TRABENDO (Parc de la Villette),PARIS,CONCERT - RAP HIP-HOP SLAM,27.0,LOUD,https://static.ticketmaster.fr/static/images/vignettes/a_535730.gif
10 fevr. 2023,SALLE PLEYEL,PARIS,CONCERT - POP ROCK FOLK,49.0,SO FLOYD,https://static.ticketmaster.fr/static/images/vignettes/a_538282.gif
11 fevr. 2023,PARC DES EXPOSITIONS,MOULINS,CONCERT - VARIETE INTERNATIONALE,12.0,BBA FOR EVER,https://static.ticketmaster.fr/static/images/vignettes/a_543487.gif
11 fevr. 2023,NARBONNE ARENA,NARBONNE,CONCERT - POP ROCK FOLK,46.5,THE AUSTRALIAN PINK FLOYD SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_the-australian-pink-floyd-show.gif
11 fevr. 2023,Le Grand Mix Club,TOURCOING,CONCERT - RAP HIP-HOP SLAM,24.0,LOUD,https://static.ticketmaster.fr/static/images/vignettes/n_loud.gif
11 fevr. 2023,LA SIRENE,LA ROCHELLE,CONCERT - VARIETE ET CHANSON FRANCAISE,30.2,RTHUR H,https://static.ticketmaster.fr/static/images/vignettes/a_523921.gif
11 fevr. 2023,LE LIBERTE,RENNES,CONCERT - VARIETE ET CHANSON FRANCAISE,43.0,DANIEL GUICHARD,https://static.ticketmaster.fr/static/images/vignettes/n_daniel-guichard.gif
14 fevr. 2023,ARCADIUM,ANNECY,CONCERT - POP ROCK FOLK,46.5,THE AUSTRALIAN PINK FLOYD SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_the-australian-pink-floyd-show.gif
17 fevr. 2023,LE TRIANON,PARIS,CONCERT - RNB SOUL FUNK DISCO,38.2,LEE FIELDS- LEE FIELDS & THE EXPRESSIONS,https://static.ticketmaster.fr/static/images/vignettes/n_lee-fields.gif
17 fevr. 2023,SALLE NOUGARO,TOULOUSE,CONCERT - JAZZ,21.0,LAURENT BARDAINNE,https://static.ticketmaster.fr/static/images/vignettes/a_531300.gif
17 fevr. 2023,ZINGA ZANGA,BEZIERS,CONCERT - POP ROCK FOLK,49.0,MICHEL JONASZ,https://static.ticketmaster.fr/static/images/vignettes/n_michel-jonasz.gif
18 fevr. 2023,PALAIS DES FESTIVALS-GRAND AUDITORIUM,CANNES,CONCERT - VARIETE ET CHANSON FRANCAISE,14.0,STEPHAN EICHER,https://static.ticketmaster.fr/static/images/vignettes/n_stephan-eicher.gif
25 fevr. 2023,ZENITH,ST ETIENNE,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
28 fevr. 2023,ZENITH DE PAU,PAU,CONCERT - POP ROCK FOLK,34.2,LES FRANGLAISES,https://static.ticketmaster.fr/static/images/vignettes/n_les-franglaises.gif
28 fevr. 2023,L'OLYMPIA,PARIS,CONCERT - MUSIQUE TRADITIONNELLE,38.5,I MUVRINI,https://static.ticketmaster.fr/static/images/vignettes/a_536820.gif
4 mars 2023,NINKASI GERLAND / KAO,LYON,CONCERT - RAP HIP-HOP SLAM,27.0,SDM,https://static.ticketmaster.fr/static/images/vignettes/a_541962.gif
4 mars 2023,SALLE PLEYEL,PARIS,CONCERT - POP ROCK FOLK,40.0,THE VAMPS,https://static.ticketmaster.fr/static/images/vignettes/a_538908.gif
4 mars 2023,GALAXIE,AMNEVILLE LES THERMES,CONCERT - RAP HIP-HOP SLAM,38.0,SOPRANO,https://static.ticketmaster.fr/static/images/vignettes/n_soprano.gif
4 mars 2023,LE CORUM-OPERA BERLIOZ,MONTPELLIER,CONCERT - POP ROCK FOLK,46.5,QUEEN EXTRAVAGANZA,https://static.ticketmaster.fr/static/images/vignettes/n_queen-extravaganza.gif
6 mars 2023,Elysee Montmartre,PARIS,CONCERT - POP ROCK FOLK,33.65,STARSET,https://static.ticketmaster.fr/static/images/vignettes/a_504276.gif
9 mars 2023,ZENITH DE DIJON,DIJON,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
10 mars 2023,CARGO DE NUIT,ARLES,CONCERT - POP ROCK FOLK,27.0,EMMA PETERS,https://static.ticketmaster.fr/static/images/vignettes/n_emma-peters.gif
10 mars 2023,BREST ARENA,BREST,CONCERT - POP ROCK FOLK,36.0,THE WORLD OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_the-world-of-queen.gif
10 mars 2023,GALAXIE,AMNEVILLE LES THERMES,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,HUBERT FELIX THIEFAINE,https://static.ticketmaster.fr/static/images/vignettes/a_510326.gif
11 mars 2023,CABARET SAUVAGE,PARIS,CONCERT - POP ROCK FOLK,31.2,DON BROCO- SLEEPING WITH SIRENS,https://static.ticketmaster.fr/static/images/vignettes/a_538769.gif
11 mars 2023,THEATRE JEAN-MARIE SEVOLKER,GEMENOS,CONCERT - POP ROCK FOLK,38.5,MURRAY HEAD,https://static.ticketmaster.fr/static/images/vignettes/a_535468.gif
11 mars 2023,ARENA LOIRE,TRELAZE,CONCERT - VARIETE ET CHANSON FRANCAISE,46.0,STARS 80,https://static.ticketmaster.fr/static/images/vignettes/n_stars-80-encore.gif
12 mars 2023,ESPACE FLANDRE-HAZEBROUCK,HAZEBROUCK,CONCERT - VARIETE ET CHANSON FRANCAISE,37.5,TROIS CAFES GOURMANDS,https://static.ticketmaster.fr/static/images/vignettes/n_trois-cafes-gourmands.gif
12 mars 2023,PALAIS DES CONGRES TOURS,TOURS,CONCERT - POP ROCK FOLK,46.5,QUEEN EXTRAVAGANZA,https://static.ticketmaster.fr/static/images/vignettes/n_queen-extravaganza.gif
14 mars 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - POP ROCK FOLK,45.0,TRIBUTE U2,https://static.ticketmaster.fr/static/images/vignettes/a_500779.gif
16 mars 2023,PASINO GRAND,AIX EN PROVENCE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,MICHEL JONASZ,https://static.ticketmaster.fr/static/images/vignettes/n_michel-jonasz.gif
17 mars 2023,JAM,MONTPELLIER,CONCERT - MUSIQUE DU MONDE,16.0,OUSANOUSAVA,https://static.ticketmaster.fr/static/images/vignettes/a_533233.gif
18 mars 2023,ARKEA ARENA,FLOIRAC,CONCERT - MUSIQUE ELECTRONIQUE,50.0,GAROSPRING- VITALIC- FEDER- VLADIMIR CAUCHEMAR- NTO- MODERAT- MARINA TRENCH,https://static.ticketmaster.fr/static/images/vignettes/a_540605.gif
18 mars 2023,ACCOR ARENA,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,JENIFER,https://static.ticketmaster.fr/static/images/vignettes/n_jenifer.gif
18 mars 2023,ZENITH PARIS,PARIS,CONCERT - MUSIQUE ELECTRONIQUE,35.0,DELUXE,https://static.ticketmaster.fr/static/images/vignettes/a_516443.gif
21 mars 2023,ESPACE LES VIKINGS,YVETOT,CONCERT - VARIETE ET CHANSON FRANCAISE,27.2,GAUVAIN SERS,https://static.ticketmaster.fr/static/images/vignettes/a_540212.gif
21 mars 2023,L'OLYMPIA,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,JANE BIRKIN,https://static.ticketmaster.fr/static/images/vignettes/n_jane-birkin.gif
22 mars 2023,EGLISE ST MARTIN,SARRALBE,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,HUGUES AUFRAY,https://static.ticketmaster.fr/static/images/vignettes/n_hugues-aufray.gif
22 mars 2023,LE TRANSBORDEUR,VILLEURBANNE,CONCERT - REGGAE SKA DUB,31.9,DUB INC,https://static.ticketmaster.fr/static/images/vignettes/n_dub-inc.gif
22 mars 2023,REIMS ARENA,REIMS,CONCERT - MUSIQUE DU MONDE,42.0,CELTIC LEGENDS,https://static.ticketmaster.fr/static/images/vignettes/a_519370.gif
23 mars 2023,CITE DES CONGRES,NANTES,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE WILLEM,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-willem.gif
23 mars 2023,ZENITH DE DIJON,DIJON,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,MICHEL JONASZ,https://static.ticketmaster.fr/static/images/vignettes/a_526966.gif
